terreno,construccion,recamaras,banos,estacionamientos,ubicacion,precio,anio_construct,cp,alcaldia,colonia,grado_marginalidad,pob_2010,tipo_seccion,tipo_col,precio_str,lat_long,lat,long
389.0,564.0,4.0,4.0,2,"Parque Del Pedregal, Tlalpan, Ciudad De México 14010, México.",15500000.0,1942.0,14010,TLALPAN,PARQUES DEL PEDREGAL,1.0,1934.0,URBANO(A),COLONIA,"$15,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
43.5,43.5,2.0,1.0,0,"Centro De La Ciudad De México Area 1, Cuauhtémoc, Ciudad De México 06000, México.",2000000.0,2020.0,6000,CUAUHTEMOC,CENTRO I,4.0,63135.0,URBANO(A),COLONIA,"$2,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
91.0,91.0,3.0,2.0,2,"Acacias, Benito Juárez, Ciudad De México 03240, México.",7500000.0,2022.0,3240,BENITO JUAREZ,ACACIAS,1.0,6096.0,URBANO(A),COLONIA,"$7,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
138.0,138.3,2.0,2.0,0,"Lomas De los Angeles De Tetelpan, Alvaro Obregón, Ciudad De México 01790, México.",5630300.0,2001.0,1790,ALVARO OBREGON,LOMAS DE LOS ANGELES TETELPAN,4.0,7915.0,URBANO(A),COLONIA,"$5,630,300 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
95.0,94.1,2.0,1.0,1,"San Pedro De Los Pinos, Benito Juárez, Ciudad De México 03800, México.",5475000.0,2001.0,3800,BENITO JUAREZ,SAN PEDRO DE LOS  PINOS,2.0,12007.0,URBANO(A),COLONIA,"$5,475,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
168.0,168.3,2.0,2.0,2,"Granada, Miguel Hidalgo, Ciudad De México 11520, México.",11421000.0,2001.0,11520,MIGUEL HIDALGO,GRANADA,1.0,7164.0,URBANO(A),COLONIA,"$11,421,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
55.0,55.0,2.0,1.0,1,"Jamaica, Venustiano Carranza, Ciudad De México 15800, México.",2300000.0,2014.0,15800,VENUSTIANO CARRANZA,JAMAICA,2.0,2190.0,URBANO(A),COLONIA,"$2,300,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
260.0,200.0,3.0,2.0,3,"Portales Norte, Benito Juárez, Ciudad De México 03303, México.",10000000.0,1950.0,3303,BENITO JUAREZ,PORTALES I,2.0,9765.0,URBANO(A),COLONIA,"$10,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
68.0,68.0,2.0,2.0,1,"Bellavista, Alvaro Obregón, Ciudad De México 01140, México.",2050000.0,2007.0,1140,ALVARO OBREGON,JOSE MARIA PINO SUAREZ,4.0,7120.0,URBANO(A),COLONIA,"$2,050,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
250.0,307.0,4.0,4.0,5,"El Rosedal, Coyoacán, Ciudad De México 04330, México.",12000000.0,1986.0,4330,COYOACAN,DEL NIÑO JESUS (BARR),3.0,23626.0,URBANO(A),PUEBLO,"$12,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
30.0,30.0,1.0,1.0,0,"Albert, Benito Juárez, Ciudad De México 03560, México.",1390000.0,1960.0,3560,BENITO JUAREZ,ALBERT,3.0,3208.0,URBANO(A),COLONIA,"$1,390,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
60.0,60.0,3.0,1.0,1,"Santa María La Ribera, Cuauhtémoc, Ciudad De México 06400, México.",2640000.0,1993.0,6400,CUAUHTEMOC,SANTA MARIA LA RIBERA I,4.0,40960.0,URBANO(A),COLONIA,"$2,640,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
86.6,86.6,3.0,1.0,1,"Moctezuma 2a Secc., Venustiano Carranza, Ciudad De México 15530, México.",2650000.0,2014.0,15530,VENUSTIANO CARRANZA,MOCTEZUMA 1A SECCION,3.0,52927.0,URBANO(A),COLONIA,"$2,650,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
216.0,216.0,2.0,2.0,3,"San Mateo Tlaltenango, Cuajimalpa De Morelos, Ciudad De México 05600, México.",16200000.0,2016.0,5600,CUAJIMALPA DE MORELOS,CORREDOR SANTA FE,4.0,22585.0,URBANO(A),COLONIA,"$16,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
69.0,69.0,3.0,1.0,0,"Ejido El Rosario, Azcapotzalco, Ciudad De México 02120, México.",1400000.0,1980.0,2120,AZCAPOTZALCO,SAN MARTIN XOCHINAHUAC (PBLO),2.0,5608.0,URBANO(A),PUEBLO,"$1,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
200.0,283.4,4.0,2.0,6,"Tres Estrellas, Gustavo A. Madero, Ciudad De México 07820, México.",7500000.0,1993.0,7820,GUSTAVO A. MADERO,ARAGON INGUARAN,3.0,8119.0,URBANO(A),COLONIA,"$7,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
172.0,222.0,4.0,2.0,1,"Irrigación, Miguel Hidalgo, Ciudad De México 11500, México.",15500000.0,1966.0,11500,MIGUEL HIDALGO,IRRIGACION,1.0,7887.0,URBANO(A),CONJUNTO HABITACIONAL,"$15,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
393.0,292.0,2.0,2.0,3,"Las Aguilas, Alvaro Obregón, Ciudad De México 01710, México.",17000000.0,2004.0,1710,ALVARO OBREGON,LOMAS DE LAS AGUILAS,4.0,19597.0,URBANO(A),COLONIA,"$17,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
300.0,660.0,4.0,2.0,2,"Constitución De 1917, Iztapalapa, Ciudad De México 09260, México.",10000000.0,1979.0,9260,IZTAPALAPA,CONSTITUCION DE 1917 I,2.0,14718.0,URBANO(A),COLONIA,"$10,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
480.0,600.0,4.0,3.0,6,"Guadalupe Inn, Alvaro Obregón, Ciudad De México 01020, México.",21900000.0,1990.0,1020,ALVARO OBREGON,GUADALUPE INN,1.0,5743.0,URBANO(A),COLONIA,"$21,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
89.0,89.0,2.0,1.0,1,"Industrial, Gustavo A. Madero, Ciudad De México 07800, México.",2400000.0,1994.0,7800,GUSTAVO A. MADERO,INDUSTRIAL I,2.0,17464.0,URBANO(A),COLONIA,"$2,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
57.8,57.8,2.0,1.0,1,"Parque San Andrés, Coyoacán, Ciudad De México 04040, México.",3500000.0,2017.0,4040,COYOACAN,PARQUE SAN ANDRES,1.0,5416.0,URBANO(A),COLONIA,"$3,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
42.0,42.0,2.0,1.0,0,"Valle Gómez, Cuauhtémoc, Ciudad De México 06240, México.",1600000.0,2017.0,6240,CUAUHTEMOC,VALLE GOMEZ,3.0,5969.0,URBANO(A),COLONIA,"$1,600,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
75.0,129.0,2.0,1.0,0,"Roma Norte, Cuauhtémoc, Ciudad De México 06700, México.",6450000.0,1966.0,6700,CUAUHTEMOC,ROMA NORTE I,3.0,27770.0,URBANO(A),COLONIA,"$6,450,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
198.0,198.0,2.0,2.0,2,"Periodista, Miguel Hidalgo, Ciudad De México 11220, México.",4950000.0,2022.0,11220,MIGUEL HIDALGO,PERIODISTA,1.0,716.0,URBANO(A),COLONIA,"$4,950,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
60.0,60.0,2.0,1.0,0,"Salvador Díaz Mirón, Gustavo A. Madero, Ciudad De México 07400, México.",1300000.0,2016.0,7400,GUSTAVO A. MADERO,SALVADOR DIAZ MIRON,3.0,8152.0,URBANO(A),COLONIA,"$1,300,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
114.5,80.0,3.0,1.0,1,"Del Valle, Benito Juárez, Ciudad De México 03100, México.",3500000.0,1950.0,3100,BENITO JUAREZ,INSURGENTES SAN BORJA,1.0,788.0,URBANO(A),COLONIA,"$3,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
50.0,88.0,2.0,1.0,0,"Ejercito De Agua Prieta, Iztapalapa, Ciudad De México 09578, México.",1660000.0,2012.0,9578,IZTAPALAPA,EJERCITO DE AGUA PRIETA,4.0,8719.0,URBANO(A),COLONIA,"$1,660,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
94.0,210.0,5.0,3.0,2,"Toriello Guerra, Tlalpan, Ciudad De México 14050, México.",7490000.0,2009.0,14050,TLALPAN,TORIELLO GUERRA,2.0,6058.0,URBANO(A),COLONIA,"$7,490,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
120.0,190.0,2.0,3.0,2,"El Contadero, Cuajimalpa De Morelos, Ciudad De México 05500, México.",5200000.0,2011.0,5500,CUAJIMALPA DE MORELOS,EL CONTADERO,1.0,5116.0,URBANO(A),COLONIA,"$5,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
183.4,187.7,3.0,1.0,2,"San Salvador Cuauhtenco, Milpa Alta, Ciudad De México 12300, México.",2250000.0,2020.0,12300,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),4.0,14482.0,URBANO(A),PUEBLO,"$2,250,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
170.0,240.0,3.0,2.0,2,"Santo Tomás Ajusco, Tlalpan, Ciudad De México 14710, México.",2400000.0,2002.0,14710,COYOACAN,OLIMPICA,5.0,15499.0,MIXTO(A),PARAJE,"$2,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
340.0,332.0,3.0,3.0,7,"Villa Verdún, Alvaro Obregón, Ciudad De México 01810, México.",18900000.0,2010.0,1810,ALVARO OBREGON,VILLA VERDUN,1.0,3324.0,URBANO(A),COLONIA,"$18,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
50.0,50.0,2.0,1.0,0,"Fuentes Brotantes Fovissste, Tlalpan, Ciudad De México 14410, México.",2200000.0,1994.0,14410,TLALPAN,LA FAMA,5.0,60654.0,URBANO(A),-,"$2,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
85.0,85.0,2.0,2.0,2,"Lomas De Vista Hermosa, Cuajimalpa De Morelos, Ciudad De México 05100, México.",5755945.0,2002.0,5100,CUAJIMALPA DE MORELOS,JARDINES DE LA PALMA (HUIZACHITO),2.0,10348.0,URBANO(A),COLONIA,"$5,755,945 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
105.0,105.0,2.0,2.0,1,"Avante, Coyoacán, Ciudad De México 04460, México.",4950000.0,2004.0,4460,COYOACAN,AVANTE,1.0,9655.0,URBANO(A),COLONIA,"$4,950,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
408.0,200.0,7.0,2.0,5,"La Conchita, Tláhuac, Ciudad De México 13360, México.",3300000.0,2000.0,13360,TLAHUAC,LA CONCHITA I,5.0,29774.0,URBANO(A),COLONIA,"$3,300,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
92.5,92.5,2.0,2.0,1,"San Miguel Chapultepec, Miguel Hidalgo, Ciudad De México 11850, México.",6500000.0,2006.0,11850,MIGUEL HIDALGO,SAN MIGUEL CHAPULTEPEC I,1.0,11997.0,URBANO(A),COLONIA,"$6,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
67.5,67.5,2.0,2.0,1,"Obrera, Cuauhtémoc, Ciudad De México 06800, México.",4050000.0,2003.0,6800,CUAUHTEMOC,OBRERA I,4.0,35224.0,URBANO(A),COLONIA,"$4,050,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
80.5,70.1,2.0,2.0,1,"Granada, Miguel Hidalgo, Ciudad De México 11520, México.",7397000.0,2023.0,11520,MIGUEL HIDALGO,GRANADA,1.0,7164.0,URBANO(A),COLONIA,"$7,397,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
453.0,950.0,7.0,6.0,4,"Bosques De Las Lomas, Miguel Hidalgo, Ciudad De México 11700, México.",33000000.0,1984.0,11700,MIGUEL HIDALGO,BOSQUES DE LAS LOMAS,1.0,8046.0,URBANO(A),COLONIA,"$33,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
1765.0,577.0,3.0,4.0,8,"Tetelpan, Alvaro Obregón, Ciudad De México 01700, México.",29980000.0,1987.0,1700,ALVARO OBREGON,OCOTILLOS,3.0,11347.0,URBANO(A),COLONIA,"$29,980,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
259.0,256.0,4.0,3.0,2,"San José De Los Cedros, Cuajimalpa De Morelos, Ciudad De México 05200, México.",5850000.0,2020.0,5200,CUAJIMALPA DE MORELOS,SAN JOSE DE LOS CEDROS I,3.0,14814.0,URBANO(A),COLONIA,"$5,850,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
211.0,210.0,4.0,1.0,1,"Ciudad Jardín, Coyoacán, Ciudad De México 04370, México.",10300000.0,1935.0,4370,COYOACAN,ATLANTIDA,1.0,3613.0,URBANO(A),COLONIA,"$10,300,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
47.0,47.0,2.0,1.0,0,"Chinampac De Juárez Frente VII, Iztapalapa, Ciudad De México 09208, México.",1000000.0,1994.0,9208,IZTAPALAPA,CHINAMPAC DE JUAREZ I,5.0,25620.0,URBANO(A),COLONIA,"$1,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
664.4,460.4,3.0,4.0,4,"Atlamaya, Alvaro Obregón, Ciudad De México 01760, México.",23000000.0,2017.0,1760,ALVARO OBREGON,ATLAMAYA,2.0,2875.0,URBANO(A),COLONIA,"$23,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
191.0,191.0,3.0,3.0,1,"Polanco Reforma, Miguel Hidalgo, Ciudad De México 11550, México.",12500000.0,1975.0,11550,MIGUEL HIDALGO,CHAPULTEPEC POLANCO (POLANCO),1.0,11156.0,URBANO(A),COLONIA,"$12,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
65.0,65.0,3.0,2.0,0,"Villa Coapa, Tlalpan, Ciudad De México 14390, México.",2995000.0,1950.0,14390,TLALPAN,VILLA COAPA (RDCIAL),1.0,2093.0,URBANO(A),COLONIA,"$2,995,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
67.2,67.2,3.0,1.0,0,"Ejercito Constitucionalista, Iztapalapa, Ciudad De México 09220, México.",1400000.0,1935.0,9220,IZTAPALAPA,EJTO CONSTITUCIONALISTA,5.0,17235.0,URBANO(A),COLONIA,"$1,400,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
549.0,107.0,2.0,2.0,2,"Bosques De Las Lomas, Miguel Hidalgo, Ciudad De México 11700, México.",12550000.0,1950.0,11700,MIGUEL HIDALGO,BOSQUES DE LAS LOMAS,1.0,8046.0,URBANO(A),COLONIA,"$12,550,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
549.0,107.0,2.0,2.0,2,"Bosques De Las Lomas, Miguel Hidalgo, Ciudad De México 11700, México.",12550000.0,1950.0,11700,MIGUEL HIDALGO,BOSQUES DE LAS LOMAS,1.0,8046.0,URBANO(A),COLONIA,"$12,550,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
217.0,340.0,5.0,3.0,2,"Lomas De San Angel Inn, Alvaro Obregón, Ciudad De México 01790, México.",7950000.0,1961.0,1790,ALVARO OBREGON,LOMAS DE LOS ANGELES TETELPAN,4.0,7915.0,URBANO(A),COLONIA,"$7,950,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
228.0,371.0,12.0,6.0,3,"Tepalcates, Iztapalapa, Ciudad De México 09210, México.",5898000.0,1934.0,9210,IZTAPALAPA,TEPALCATES I,4.0,16834.0,URBANO(A),COLONIA,"$5,898,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
100.0,100.0,3.0,2.0,1,"Letran Valle, Benito Juárez, Ciudad De México 03650, México.",3198000.0,1994.0,3650,BENITO JUAREZ,LETRAN VALLE,1.0,9815.0,URBANO(A),COLONIA,"$3,198,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
111.8,111.8,3.0,2.0,1,"San Jerónimo Lídice, La Magdalena Contreras, Ciudad De México 10200, México.",3500000.0,2001.0,10200,LA MAGDALENA CONTRERAS,SAN JERONIMO ACULCO - LIDICE (PBLO),2.0,23330.0,URBANO(A),COLONIA,"$3,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
96.0,96.0,2.0,2.0,2,"Santa Cruz Atoyac, Benito Juárez, Ciudad De México 03310, México.",5500000.0,2014.0,3310,BENITO JUAREZ,STA CRUZ ATOYAC,1.0,8600.0,URBANO(A),COLONIA,"$5,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
405.0,674.0,5.0,4.0,3,"San Pedro Zacatenco, Gustavo A. Madero, Ciudad De México 07360, México.",16500000.0,1988.0,7360,GUSTAVO A. MADERO,JUAN DE DIOS BATIZ (U HAB),3.0,12035.0,URBANO(A),PUEBLO,"$16,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
87.0,87.0,2.0,2.0,2,"Portales Norte, Benito Juárez, Ciudad De México 01650, México.",3699000.0,2019.0,1650,ALVARO OBREGON,EL RUEDO,4.0,13288.0,URBANO(A),COLONIA,"$3,699,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
120.0,145.0,3.0,1.0,1,"Constitución De 1917, Iztapalapa, Ciudad De México 09260, México.",3640000.0,1970.0,9260,IZTAPALAPA,CONSTITUCION DE 1917 I,2.0,14718.0,URBANO(A),COLONIA,"$3,640,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
844.0,198.0,2.0,2.0,2,"Bosques De Las Lomas, Miguel Hidalgo, Ciudad De México 11700, México.",19690000.0,1950.0,11700,MIGUEL HIDALGO,BOSQUES DE LAS LOMAS,1.0,8046.0,URBANO(A),COLONIA,"$19,690,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
209.0,100.0,4.0,3.0,2,"Xalpa, Cuajimalpa De Morelos, Ciudad De México 05730, México.",4000000.0,1990.0,5730,CUAJIMALPA DE MORELOS,XALPA,3.0,2808.0,URBANO(A),LOCALIDAD,"$4,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
53.0,53.0,2.0,1.0,1,"Moctezuma 2a Secc., Venustiano Carranza, Ciudad De México 15530, México.",1980000.0,2001.0,15530,VENUSTIANO CARRANZA,MOCTEZUMA 1A SECCION,3.0,52927.0,URBANO(A),COLONIA,"$1,980,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
97.0,140.0,3.0,2.0,2,"Tizapán, Alvaro Obregón, Ciudad De México 01090, México.",5000000.0,2023.0,1090,ALVARO OBREGON,LA OTRA BANDA,1.0,1332.0,URBANO(A),COLONIA,"$5,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
97.0,140.0,3.0,2.0,2,"Tizapán, Alvaro Obregón, Ciudad De México 01090, México.",5000000.0,2023.0,1090,ALVARO OBREGON,LA OTRA BANDA,1.0,1332.0,URBANO(A),COLONIA,"$5,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
150.0,182.0,4.0,3.0,2,"Puente Blanco, Iztapalapa, Ciudad De México 09770, México.",3150000.0,1986.0,9770,IZTAPALAPA,PUENTE BLANCO,5.0,8650.0,URBANO(A),COLONIA,"$3,150,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
184.0,184.0,3.0,3.0,1,"Actipan, Benito Juárez, Ciudad De México 03230, México.",5800000.0,1945.0,3230,BENITO JUAREZ,ACTIPAN,1.0,3983.0,URBANO(A),COLONIA,"$5,800,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
390.0,451.0,3.0,3.0,2,"Parque Del Pedregal, Tlalpan, Ciudad De México 14010, México.",15000000.0,2004.0,14010,TLALPAN,PARQUES DEL PEDREGAL,1.0,1934.0,URBANO(A),COLONIA,"$15,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
57.0,57.0,2.0,1.0,1,"Santa Catarina, Azcapotzalco, Ciudad De México 02250, México.",1797521.0,2009.0,2250,AZCAPOTZALCO,SANTA CATARINA (PBLO),3.0,3614.0,URBANO(A),PUEBLO,"$1,797,521 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
105.0,105.0,2.0,3.0,2,"Las Tinajas, Cuajimalpa De Morelos, Ciudad De México 05370, México.",5250000.0,2022.0,5370,CUAJIMALPA DE MORELOS,LAS TINAJAS,2.0,2199.0,URBANO(A),COLONIA,"$5,250,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
379.0,235.0,3.0,5.0,3,"Las Aguilas, Alvaro Obregón, Ciudad De México 01710, México.",13465500.0,2024.0,1710,ALVARO OBREGON,LOMAS DE LAS AGUILAS,4.0,19597.0,URBANO(A),COLONIA,"$13,465,500 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
216.0,216.0,2.0,3.0,2,"Nápoles, Benito Juárez, Ciudad De México 03810, México.",8598500.0,2021.0,3810,BENITO JUAREZ,NAPOLES,2.0,15487.0,URBANO(A),COLONIA,"$8,598,500 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
264.0,194.0,3.0,5.0,2,"Las Aguilas, Alvaro Obregón, Ciudad De México 01710, México.",14187000.0,2024.0,1710,ALVARO OBREGON,LOMAS DE LAS AGUILAS,4.0,19597.0,URBANO(A),COLONIA,"$14,187,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
345.0,194.0,3.0,5.0,2,"Las Aguilas, Alvaro Obregón, Ciudad De México 01710, México.",15348000.0,2024.0,1710,ALVARO OBREGON,LOMAS DE LAS AGUILAS,4.0,19597.0,URBANO(A),COLONIA,"$15,348,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
362.0,270.0,3.0,6.0,3,"Las Aguilas, Alvaro Obregón, Ciudad De México 01710, México.",14464000.0,2024.0,1710,ALVARO OBREGON,LOMAS DE LAS AGUILAS,4.0,19597.0,URBANO(A),COLONIA,"$14,464,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
51.2,86.1,2.0,2.0,0,"Unidad Santa Fe IMSS, Alvaro Obregón, Ciudad De México 01170, México.",2500000.0,1974.0,1170,ALVARO OBREGON,ABRAHAM GONZALEZ,3.0,595.0,URBANO(A),UNIDAD HABITACIONAL,"$2,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
541.0,448.0,3.0,3.0,3,"San Jerónimo Lídice, La Magdalena Contreras, Ciudad De México 10200, México.",18500000.0,2000.0,10200,LA MAGDALENA CONTRERAS,SAN JERONIMO ACULCO - LIDICE (PBLO),2.0,23330.0,URBANO(A),COLONIA,"$18,500,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
248.0,344.0,2.0,1.0,6,"Iztaccíhuatl, Benito Juárez, Ciudad De México 03520, México.",12000000.0,2012.0,3520,BENITO JUAREZ,IZTACCIHUATL,1.0,2889.0,URBANO(A),COLONIA,"$12,000,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
43.0,43.0,2.0,1.0,1,"Santo Tomas, Azcapotzalco, Ciudad De México 02020, México.",2200000.0,2023.0,2020,AZCAPOTZALCO,SAN MARCOS (BARR),4.0,8265.0,URBANO(A),BARRIO,"$2,200,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
110.0,110.0,3.0,2.0,1,"San Francisco Tlaltenco, Tláhuac, Ciudad De México 13400, México.",2850000.0,2013.0,13400,TLAHUAC,SAN FRANCISCO TLALTENCO (PBLO),3.0,15430.0,MIXTO(A),PUEBLO,"$2,850,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
125.0,125.0,2.0,2.0,1,"Tlacoquemécatl Del Valle, Benito Juárez, Ciudad De México 03200, México.",5790000.0,2020.0,3200,BENITO JUAREZ,TLACOQUEMECATL DEL VALLE,1.0,6713.0,URBANO(A),COLONIA,"$5,790,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
111.0,111.0,3.0,2.0,2,"Acacias, Benito Juárez, Ciudad De México 03240, México.",4499000.0,1973.0,3240,BENITO JUAREZ,ACACIAS,1.0,6096.0,URBANO(A),COLONIA,"$4,499,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
310.0,385.0,4.0,3.0,4,"Olivar De Los Padres, Alvaro Obregón, Ciudad De México 01780, México.",11700000.0,2016.0,1780,ALVARO OBREGON,RESIDENCIAL MARIA ISABEL,3.0,1227.0,URBANO(A),CONJUNTO HABITACIONAL,"$11,700,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
181.0,181.0,3.0,3.0,2,"Narvarte Oriente, Benito Juárez, Ciudad De México 03023, México.",7081400.0,2023.0,3023,BENITO JUAREZ,NARVARTE I,2.0,19953.0,URBANO(A),COLONIA,"$7,081,400 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
181.0,181.0,3.0,3.0,2,"Alamos, Benito Juárez, Ciudad De México 03400, México.",7080500.0,2023.0,3400,BENITO JUAREZ,ALAMOS I,2.0,19120.0,URBANO(A),COLONIA,"$7,080,500 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
838.0,476.0,8.0,6.0,12,"Niño Jesús, Tlalpan, Ciudad De México 14080, México.",15989000.0,1988.0,14080,TLALPAN,NIÑO JESUS (BARR),3.0,3317.0,URBANO(A),COLONIA,"$15,989,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
1471.0,867.0,9.0,7.0,20,"Niño Jesús, Tlalpan, Ciudad De México 14080, México.",25988999.0,1988.0,14080,TLALPAN,NIÑO JESUS (BARR),3.0,3317.0,URBANO(A),COLONIA,"$25,988,999 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
200.0,266.0,4.0,2.0,2,"El Mirador, Tlalpan, Ciudad De México 14449, México.",4850000.0,1999.0,14449,TLALPAN,MIRADOR 1A SECC,3.0,5976.0,URBANO(A),COLONIA,"$4,850,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
84.0,84.0,3.0,1.0,1,"Progresista, Iztapalapa, Ciudad De México 09240, México.",1335000.0,1989.0,9240,IZTAPALAPA,LAS AMERICAS (U HAB),4.0,16429.0,URBANO(A),COLONIA,"$1,335,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
103.0,103.0,2.0,2.0,3,"San José Insurgentes, Benito Juárez, Ciudad De México 03900, México.",4900000.0,2016.0,3900,BENITO JUAREZ,SAN JOSE INSURGENTES,1.0,5958.0,URBANO(A),COLONIA,"$4,900,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
162.0,411.0,12.0,6.0,2,"Palmatitla, Gustavo A. Madero, Ciudad De México 07170, México.",4300000.0,2006.0,7170,GUSTAVO A. MADERO,JAIME S EMILIANO G,5.0,11869.0,URBANO(A),COLONIA,"$4,300,000 MXN","(19.4326296, -99.1331785)",19.4326296,-99.1331785
